PCC,SEPCC,quadratic,Zscore,NPL,profitability,profit_volat,capitalization,dummies,DtoD,Lerner,Hstatistic,Concentration,HHI,Boone,developed,undeveloped,GMM,SLS,Logit,FE,RE,OLS,T,endogeneity,macro,someAveraged,sampleyear,IFrecursive,citations,reviewed_journal,regulation,global,ownership,firstpub,lnobs
-0.11956592,0.03127109,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.7917595,1,0,0,15,0,0,1,1,1,1,10,6.9157234
-0.13267895,0.03121858,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.7917595,1,0,0,15,0,0,1,1,1,1,10,6.9157234
-0.11079655,0.03130312,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.7917595,1,0,0,15,0,0,1,1,1,1,10,6.9157234
-0.12360137,0.03125552,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.7917595,1,0,0,15,0,0,1,1,1,1,10,6.9157234
-0.05882789,0.03144249,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.7917595,1,0,0,15,0,0,1,1,1,1,10,6.9157234
0.05865371,0.02087462,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,7.7349962
0.05865368,0.02087462,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,7.7349962
0.06311852,0.02294418,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,1,0,5,7.5453897
0.09049051,0.0321592,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,6.8658911
0.09049027,0.0321592,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,6.8658911
0.09879985,0.03509473,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,1,0,5,6.6895993
0.04381123,0.0273941,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,7.1929342
0.04381121,0.0273941,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,7.1929342
0.01098628,0.0303012,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,1,0,5,6.9930151
0.03384688,0.02062978,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,7.7608932
0.03384688,0.02062978,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,7.7608932
0.02351526,0.02230992,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,1,0,5,7.6048945
0.04107275,0.03188435,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,6.8895913
0.04109365,0.03190057,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,6.8885725
0.07096788,0.03449852,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,1,0,5,6.7286286
0.03029539,0.02705417,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,7.2189097
0.03029538,0.02705417,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,0,0,5,7.2189097
0.00076939,0.02922277,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.3978953,1,0,0,6.5,0.184,3.2580965,1,0,1,0,5,7.0656134
0.02836136,0.00711967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,0,0,5,9.8889829
0.06534718,0.00710839,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,0,0,5,9.8886784
0.04580792,0.00848153,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,9.5376277
-0.00487502,0.00448213,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,0,0,5,10.815288
0.05903241,0.00446291,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,0,0,5,10.820418
0.0052067,0.00448213,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,10.815288
-0.01377649,0.02213827,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,7.6207051
0.04337936,0.01650942,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,8.2057647
0.08064493,0.01102737,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,9.0082242
0.04663489,0.00848427,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,9.5369066
0.06555284,0.01245561,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,8.7668618
0.04141902,0.00848316,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,9.5376277
0.0075709,0.00472806,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,10.708422
0.00690219,0.01409536,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,8.5237715
0.02254238,0.01982515,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,7.8410998
0.00540484,0.00448212,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2.3978953,1,0,0,7.5,0.574,2.2284771,0,0,1,0,5,10.815288
0.01957481,0.00998611,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.2127375
0.01957481,0.00998611,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,1,4,9.2127375
0.01942163,0.00990787,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.2284749
0.02697222,0.01375834,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,8.571492
0.02697351,0.01375834,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,8.571492
0.01788048,0.00912193,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.3938279
0.01788062,0.00912193,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.3938279
0.00649367,0.00962721,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.2862824
0.00649367,0.00962721,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,1,4,9.2862824
-0.00644078,0.00954876,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.302646
0.01905629,0.00972165,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.2664371
0.01905629,0.00972165,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,1,4,9.2664371
0.01890518,0.00964448,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.2823819
0.01887603,0.00962971,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.2854478
0.01887603,0.00962971,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,1,4,9.2854478
0.00644342,0.00955268,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.3018251
-0.01864571,0.00951224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.3100047
-0.01864571,0.00951224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,1,4,9.3100047
-0.01864589,0.00951224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.3100047
0.01852125,0.00944876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.3234012
0.01852125,0.00944876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,1,4,9.3234012
0.01554402,0.00944924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2.3978953,1,0,0,6.5,0.297,2.8183983,0,0,1,0,4,9.3234012
-0.01265499,0.10910021,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.9459101,1,0,0,12.5,0,0,0,0,0,1,9,4.4308168
-0.0215922,0.10908351,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.9459101,1,0,0,12.5,0,0,0,0,0,1,9,4.4308168
0.00703598,0.10910624,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.9459101,1,0,0,12.5,0,0,0,0,0,1,9,4.4308168
-0.01203095,0.10910105,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.9459101,1,0,0,12.5,0,0,0,0,0,1,9,4.4308168
-0.06946977,0.0274576,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,1,0,11,7.185387
-0.05524115,0.02748207,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,7.185387
-0.07726132,0.02744182,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,7.185387
-0.07752072,0.02744127,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,7.185387
-0.05115177,0.01738761,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,1,0,11,8.1013747
-0.0471762,0.01739102,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,8.1013747
-0.05154405,0.01738726,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,8.1013747
-0.04842557,0.01738998,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,8.1013747
-0.06975529,0.02745705,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,1,0,11,7.185387
-0.05558015,0.02748155,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,7.185387
-0.07754532,0.02744121,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,7.185387
-0.07776378,0.02744075,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,7.185387
-0.05134315,0.01738744,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,1,0,11,8.1013747
-0.04745065,0.01739079,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,8.1013747
-0.05169833,0.01738712,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,8.1013747
-0.04854306,0.01738988,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,1,1,0,11,8.1013747
-0.07203968,0.02745258,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,1,0,11,7.185387
-0.0843455,0.02742601,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,1,0,11,7.185387
-0.05257197,0.01738633,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,1,0,11,8.1013747
-0.05739316,0.01738171,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,1,0,11,8.1013747
-0.14509875,0.02554664,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415,0,0,0,14,0.239,1.0986123,1,0,1,0,11,7.3132204
-0.14818439,0.02553483,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0794415,0,0,0,14,0.239,1.0986123,1,0,1,0,11,7.3132204
-0.08140481,0.03555044,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,0,0,11,6.6669568
-0.07816072,0.0355597,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,0,0,11,6.6669568
-0.03768275,0.02170319,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,0,0,11,7.6591714
-0.03577493,0.02170471,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0794415,1,0,0,14,0.239,1.0986123,1,0,0,0,11,7.6591714
0.18864372,0.02124366,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6671583
0.16886547,0.0213214,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6671583
0.1469978,0.02139706,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6671583
0.13250725,0.0214413,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6671583
0.2256895,0.02319522,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.3322045,0,0,0,15.5,0.082,0,1,0,1,0,10,7.4753392
0.17919463,0.02342413,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3.3322045,0,0,0,15.5,0.082,0,1,0,1,0,10,7.4753392
0.18146039,0.02341424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.3322045,0,0,0,15.5,0.082,0,1,0,1,0,10,7.4753392
0.15776125,0.02351136,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3.3322045,0,0,0,15.5,0.082,0,1,0,1,0,10,7.4753392
0.15764825,0.02136155,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6671583
0.1333497,0.02143886,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6671583
0.0951796,0.02153385,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6671583
0.07313627,0.02157412,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6671583
0.16668274,0.02347644,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.3322045,0,0,0,15.5,0.082,0,1,0,1,0,10,7.4753392
0.12194031,0.02363184,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3.3322045,0,0,0,15.5,0.082,0,1,0,1,0,10,7.4753392
0.10419171,0.02367993,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.3322045,0,0,0,15.5,0.082,0,1,0,1,0,10,7.4753392
0.06651901,0.02375679,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3.3322045,0,0,0,15.5,0.082,0,1,0,1,0,10,7.4753392
-0.20776201,0.03600728,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.871201,0,0,0,13,0.082,0,1,0,1,1,10,6.6039438
-0.02853062,0.03679552,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3.871201,0,0,0,13,0.082,0,1,0,1,1,10,6.6039438
-0.18695487,0.03616148,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.871201,0,0,0,13,0.082,0,1,0,1,1,10,6.6039438
-0.03609901,0.03678652,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3.871201,0,0,0,13,0.082,0,1,0,1,1,10,6.6039438
-0.25163615,0.03705982,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.7841896,0,0,0,13.5,0.082,0,1,0,1,1,10,6.5250297
-0.03719947,0.03826548,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3.7841896,0,0,0,13.5,0.082,0,1,0,1,1,10,6.5250297
-0.19311581,0.03757117,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.7841896,0,0,0,13.5,0.082,0,1,0,1,1,10,6.5250297
-0.0409149,0.03825991,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3.7841896,0,0,0,13.5,0.082,0,1,0,1,0,10,6.5250297
0.06093711,0.02145673,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6797136
0.07694429,0.02143295,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6797136
0.05345022,0.02146595,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6797136
0.07822246,0.02143081,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6797136
-0.19496237,0.03610414,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.871201,0,0,0,13,0.082,0,1,0,1,1,10,6.6039438
0.00036147,0.03681051,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3.871201,0,0,0,13,0.082,0,1,0,1,1,10,6.6039438
-0.10976426,0.03658809,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.871201,0,0,0,13,0.082,0,1,0,1,1,10,6.6039438
0.00960166,0.03680881,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3.871201,0,0,0,13,0.082,0,1,0,1,1,10,6.6039438
0.09904028,0.02139099,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6797136
0.08035189,0.02142717,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.4657359,0,0,0,15,0.082,0,1,0,1,0,10,7.6797136
-0.1725887,0.03625813,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.871201,0,0,0,13,0.082,0,1,0,1,1,10,6.6039438
-0.06830763,0.03672453,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.871201,0,0,0,13,0.082,0,1,0,1,1,10,6.6039438
1.50E-05,0.00811214,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,0,0,7,9.6287875
1.17E-05,0.00884817,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,1,0,7,9.4550888
0.02364584,0.00850279,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,1,0,7,9.5341615
0.00287346,0.00850514,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,1,0,7,9.5341615
-0.01266528,0.00850449,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,1,0,7,9.5341615
-0.00375107,0.00897225,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,1,0,7,9.4272244
-0.00216041,0.00978557,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,1,0,7,9.2536872
-0.0022881,0.0091585,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,1,0,7,9.3861407
-0.00438647,0.00958125,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,1,0,7,9.2958757
1.57E-05,0.00969595,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,1,0,7,9.2720938
0.00199013,0.00884815,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,1,0,7,9.4550888
0.00152139,0.0087297,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.1972246,1,0,0,11.5,0.014,1.6486586,0,0,1,0,7,9.4820455
-0.00306302,0.01653619,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,12.5,0.03,0.55961579,1,0,1,0,8,8.2043984
-0.01643283,0.01653404,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,12.5,0.03,0.55961579,1,0,1,0,8,8.2043984
-0.01790892,0.01656536,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,12.5,0.03,0.55961579,1,0,1,0,8,8.2005628
-0.01705291,0.01663193,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,12.5,0.03,0.55961579,1,0,1,0,8,8.1925705
-0.01531378,0.0178693,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,12.5,0.03,0.55961579,1,0,1,0,8,8.0491077
-0.01364495,0.01890322,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,12.5,0.03,0.55961579,1,0,1,0,8,7.9366602
0.04380767,0.01593221,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2.1972246,1,0,0,12.5,0.03,0.55961579,1,0,1,0,8,8.2769035
