PCC,SEPCC,dummies,Hstatistic,developed,undeveloped,Logit,lnobs,citations,firstpub,quadratic,Boone,Ifrecursive,regulation,OLS,reviewed_journal,ownership,Concentration,FE,endogeneity,NPL,Lerner,global,HHI,macro,Zscore,RE,T,DtoD,sampleyear,GMM,someAveraged,profit_volat,profitability,SLS,capitalization
0.001969,0.0003468,0,0,0,0,0,0.345879,0.0663615,0.4074074,0,0,0.0220741,0.037037,0,0.037037,0,0,0.037037,0.037037,0,0,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0006296,0.0003384,0,0,0,0,0,0.3478084,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0.037037,0.037037,0,0,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0011572,0.0003589,0,0,0,0,0,0.3434248,0.0663615,0.4074074,0,0,0.0220741,0.037037,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0000274,0.000359,0,0,0,0,0,0.3434248,0.0663615,0.4074074,0,0,0.0220741,0.037037,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
-0.000032,0.000359,0,0,0,0,0,0.3434248,0.0663615,0.4074074,0,0,0.0220741,0.037037,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.001976,0.0003585,0,0,0,0,0,0.3434248,0.0663615,0.4074074,0,0,0.0220741,0.037037,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
-0.0022939,0.0006664,0,0,0,0,0,0.2974707,0.0663615,0.4074074,0,0,0.0220741,0.037037,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
-0.0008014,0.0005756,0,0,0,0,0,0.3084522,0.0663615,0.4074074,0,0,0.0220741,0.037037,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0006928,0.0003807,0,0,0,0,0,0.3390794,0.0663615,0.4074074,0,0,0.0220741,0.037037,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0018882,0.0003562,0,0,0,0,0,0.3439089,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0009337,0.0003566,0,0,0,0,0,0.3439089,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0.037037,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0011676,0.0003565,0,0,0,0,0,0.3439089,0.0663615,0.4074074,0,0,0.0220741,0,0.037037,0.037037,0,0,0,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0,0
0.0012271,0.0003757,0,0,0,0,0,0.3400338,0.0663615,0.4074074,0,0,0.0220741,0,0,0.037037,0,0,0,0.037037,0,0.037037,0.037037,0,0,0,0,0.0920336,0.037037,0.4074074,0,0,0,0,0.037037,0
