PCC,SE PCC,dummies,Zscore,NPL,profitability,profit_volat,lnobs,citations,firstpub,DtoD,quadratic,Lerner,Boone,Hstatistic,Concentration,HHI,developed,undeveloped,GMM,2SLS,Logit,FE,RE,OLS,endogeneity,macro,someAveraged,T,sampleyear,reviewed_journal,regulation,global,ownership,IFrecursive,capitalization
-0.000453032,0.007595618,1,0,0,0,0,9.762096784,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,0
-0.002518619,0.006941076,0,0,0,0,0,9.94227548,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,1
-0.002734112,0.007184927,0,0,0,0,0,9.873286044,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,1
-0.002983014,0.007392584,0,0,0,0,0,9.816348895,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,1
-0.002935367,0.007595805,0,0,0,0,0,9.762096784,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,1
-0.003603037,0.006941053,0,0,0,0,0,9.94227548,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,1
-0.003972138,0.007184897,0,0,0,0,0,9.873286044,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,1
-0.004138688,0.007392553,0,0,0,0,0,9.816348895,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,1
-0.004400614,0.007595764,0,0,0,0,0,9.762096784,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,1
-0.007119303,0.006940755,1,0,0,0,0,9.94227548,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005831793,0.007184646,1,0,0,0,0,9.873286044,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005684076,0.007392295,1,0,0,0,0,9.816348895,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005776249,0.007595492,1,0,0,0,0,9.762096784,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,0
-0.007053246,0.006940758,1,0,0,0,0,9.94227548,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005758316,0.007184649,1,0,0,0,0,9.873286044,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005539186,0.007392301,1,0,0,0,0,9.816348895,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005758258,0.007595492,1,0,0,0,0,9.762096784,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,0
-0.0071471,0.006940753,1,0,0,0,0,9.94227548,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005736965,0.00718465,1,0,0,0,0,9.873286044,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005541677,0.007392301,1,0,0,0,0,9.816348895,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005735624,0.007595493,1,0,0,0,0,9.762096784,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,0
-0.007368046,0.006940742,1,0,0,0,0,9.94227548,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005961953,0.007184641,1,0,0,0,0,9.873286044,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005735285,0.007392293,1,0,0,0,0,9.816348895,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.005926969,0.007595485,1,0,0,0,0,9.762096784,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,0
-0.012460873,0.009823482,1,0,0,0,0,9.249176396,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.009908795,0.010169226,1,0,0,0,0,9.180190395,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.010065632,0.010463362,1,0,0,0,0,9.123256265,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.010098164,0.010750897,1,0,0,0,0,9.069007196,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,0
-0.001699067,0.006941255,1,0,0,0,0,9.94227548,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.00176987,0.007185128,1,0,0,0,0,9.873286044,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.003206398,0.007392781,1,0,0,0,0,9.816348895,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.945910149,11.5,1,0,0,0,0.174,0
-0.007397272,0.007595849,1,0,0,0,0,9.762096784,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,0
-0.005738255,0.00787291,1,0,0,0,0,9.690479958,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,0
-0.006022311,0.00818284,1,0,0,0,0,9.613335766,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,0
-0.006328281,0.008532513,1,0,0,0,0,9.529739111,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.791759469,12,1,0,0,0,0.174,0
-0.006722567,0.008930862,1,0,0,0,0,9.438511265,0.922219864,10,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.609437912,12.5,1,0,0,0,0.174,0
0.017409325,0.003294935,0,1,0,0,0,11.51233529,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,0,0,0,0
0.009675949,0.003296049,0,1,0,0,0,11.51198502,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
-0.003366039,0.003296185,0,1,0,0,0,11.51198502,0,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.00595635,0.003296145,0,1,0,0,0,11.51198502,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
-0.004051778,0.003296177,0,1,0,0,0,11.51198502,0,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.0123082,0.003295954,0,1,0,0,0,11.51198502,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
-0.004547939,0.00329617,0,1,0,0,0,11.51198502,0,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.006888633,0.003296126,0,1,0,0,0,11.51198502,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
-0.004254563,0.003296174,0,1,0,0,0,11.51198502,0,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.013407222,0.003295908,0,1,0,0,0,11.51198502,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
-0.004913538,0.003296164,0,1,0,0,0,11.51198502,0,13,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.009350517,0.003301193,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.009309572,0.003301194,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.008753002,0.003301211,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.008696705,0.003301212,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.009357501,0.00401372,0,1,0,0,0,11.15743553,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.890371758,0,0,0,1,0,0,0
0.00937443,0.00401372,0,1,0,0,0,11.15743553,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.890371758,0,0,0,1,0,0,0
0.009259766,0.004013724,0,1,0,0,0,11.15743553,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.890371758,0,0,0,1,0,0,0
0.009284849,0.004013723,0,1,0,0,0,11.15743553,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.890371758,0,0,0,1,0,0,0
0.019580736,0.005162437,0,1,0,0,0,10.72910932,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.01874971,0.005162519,0,1,0,0,0,10.72910932,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.018340552,0.005162559,0,1,0,0,0,10.72910932,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.017499947,0.005162636,0,1,0,0,0,10.72910932,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.008898063,0.003187466,0,1,0,0,0,11.49697899,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.008829652,0.003187468,0,1,0,0,0,11.49697899,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.008473127,0.003187478,0,1,0,0,0,11.49697899,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.008392478,0.00318748,0,1,0,0,0,11.49697899,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.013914275,0.003461738,0,1,0,0,0,11.33177522,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.013780136,0.003461745,0,1,0,0,0,11.33177522,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.014069236,0.003461731,0,1,0,0,0,11.33177522,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.013923957,0.003461738,0,1,0,0,0,11.33177522,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.01214166,0.003933214,0,0,1,0,0,11.19532012,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.01214166,0.003933214,0,0,1,0,0,11.19532012,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.011286726,0.003933253,0,0,1,0,0,11.19532012,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.011286726,0.003933253,0,0,1,0,0,11.19532012,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.010858926,0.003304891,0,0,0,1,0,11.50995105,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.010858926,0.003304891,0,0,0,1,0,11.50995105,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.011803054,0.003304855,0,0,0,1,0,11.50995105,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.011803054,0.003304855,0,0,0,1,0,11.50995105,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.010232045,0.003301164,0,0,0,0,1,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.010120482,0.003301168,0,0,0,0,1,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.009809215,0.003301178,0,0,0,0,1,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.009747087,0.00330118,0,0,0,0,1,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.007907733,0.003301234,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.007890624,0.003301234,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.008072664,0.003301229,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.00806226,0.00330123,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.010094345,0.003301169,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.010073397,0.00330117,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.009402773,0.003301191,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.009355072,0.003301193,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.009504251,0.003301188,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.009467447,0.003301189,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.009275674,0.003301195,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
0.009242112,0.003301196,0,1,0,0,0,11.51192496,0,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.401197382,0,0,0,1,0,0,0
-0.057894803,0.085605464,0,1,0,0,0,4.9698133,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.397895273,9.5,1,0,1,0,0.001,0
0.06113342,0.090366408,0,1,0,0,0,4.9698133,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.397895273,9.5,1,0,1,0,0.001,0
-0.03340336,0.04947975,0,1,0,0,0,6.03068526,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.609437912,17.5,1,0,1,0,0.001,0
0.033992043,0.050350158,0,1,0,0,0,6.03068526,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.609437912,17.5,1,0,1,0,0.001,0
-0.179990208,0.087981977,0,0,0,0,0,4.890349128,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.397895273,9.5,1,0,1,0,0.001,0
-0.064098049,0.094720615,0,0,0,0,0,4.890349128,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.397895273,9.5,1,0,1,0,0.001,0
-0.150879811,0.054835005,0,0,0,0,0,5.80814249,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.609437912,17.5,1,0,1,0,0.001,0
-0.154159468,0.056026947,0,0,0,0,0,5.80814249,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.609437912,17.5,1,0,1,0,0.001,0
-0.057894803,0.085605464,0,0,0,0,0,4.9698133,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.397895273,9.5,1,0,1,0,0.001,0
0.06113342,0.090366408,0,0,0,0,0,4.9698133,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.397895273,9.5,1,0,1,0,0.001,0
-0.03340336,0.04947975,0,0,0,0,0,6.03068526,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.609437912,17.5,1,0,1,0,0.001,0
0.033992043,0.050350158,0,0,0,0,0,6.03068526,0.549306144,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.609437912,17.5,1,0,1,0,0.001,0
-0.068474331,0.023626739,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.073723335,0.023617879,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.06404678,0.02358086,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
0.013219374,0.021440377,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
0.012944582,0.021440454,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.080196555,0.023606045,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.086897485,0.02359274,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.076146794,0.023560768,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
0.001205798,0.021442235,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
0.020666329,0.021437671,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.062082555,0.023583793,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.061409199,0.023584777,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.067247941,0.023575884,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.069912087,0.036377021,0,0,0,0,0,7.374629015,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.069310153,0.023572549,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.057291366,0.023590562,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.076278153,0.031204699,0,0,0,0,0,7.530479995,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.079448878,0.027873386,0,0,0,0,0,7.153833802,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.056238121,0.027917522,0,0,0,0,0,7.153833802,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.069267471,0.027894614,0,0,0,0,0,7.153833802,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.127935597,0.027731998,0,0,0,0,0,7.153833802,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.076890595,0.027878995,0,0,0,0,0,7.153833802,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.1126333,0.027783843,0,0,0,0,0,7.153833802,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.117454882,0.030107106,0,0,0,0,0,6.992096427,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.058799146,0.0302645,0,0,0,0,0,6.992096427,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.053847412,0.030272969,0,0,0,0,0,6.992096427,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.104385135,0.03015133,0,0,0,0,0,6.992096427,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.061937863,0.030258745,0,0,0,0,0,6.992096427,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.054585629,0.030271753,0,0,0,0,0,6.992096427,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.068732724,0.023547212,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.08017992,0.023527039,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.0645075,0.023553871,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.07682785,0.023533269,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.088188042,0.02351107,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.073356137,0.02353944,0,0,0,0,0,7.876258882,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,0,0,0,0,0,0.029,0
-0.02506398,0.029517654,0,0,1,0,0,7.140453043,1.511251329,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.63905733,4,1,0,1,0,0.184,0
-0.016597117,0.029522863,0,0,1,0,0,7.140453043,1.511251329,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2.63905733,4,1,0,1,0,0.184,0
-0.002126234,0.029526863,0,0,1,0,0,7.140453043,1.511251329,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.63905733,4,1,0,1,0,0.184,0
-0.102634956,0.03084493,0,0,1,0,0,7.051855623,1.511251329,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.63905733,4,1,0,1,0,0.184,0
-0.148093701,0.030666761,0,0,1,0,0,7.051855623,1.511251329,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.63905733,4,1,0,1,0,0.184,0
-0.161645291,0.030600886,0,0,1,0,0,7.051855623,1.511251329,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.63905733,4,1,0,1,0,0.184,0
-0.004038316,0.029526689,0,0,1,0,0,7.140453043,1.511251329,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2.63905733,4,1,0,1,0,0.184,0
-0.001159141,0.02952691,0,0,1,0,0,7.140453043,1.511251329,4,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.63905733,4,1,0,1,0,0.184,0
-0.016733896,0.031004342,0,0,1,0,0,7.051855623,1.511251329,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.63905733,4,1,0,1,0,0.184,0
0.674199862,0.044946657,0,0,1,0,0,5.634789603,0.972955075,12,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
0.608098238,0.04831289,0,0,1,0,0,5.634789603,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
